------------------------------------------------------------------------------------------------------------------
px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.85971	-11.7218	-2.62056	1.54208	-0.396918	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.549034
9.82828	-11.9106	-2.89262	1.49596	-0.427577	9.77699	-11.9246	9.75	-11.9	0	-2.73084	2.27376
9.80841	-12.0635	-2.88701	1.46893	-0.4313	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.13632
9.73299	-12.2011	-2.52371	1.38541	-0.511485	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	8.93193
9.69254	-12.3323	-2.53983	1.34882	-0.520803	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.798486
9.57614	-12.4528	-2.12781	1.23117	-0.639443	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	20.967
9.51706	-12.5521	-2.14686	1.18437	-0.651733	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	1.42568
9.40939	-12.7134	-2.43296	1.10502	-0.70721	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	5.61726
9.3341	-12.8149	-2.41455	1.05693	-0.715994	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.731344
9.19706	-12.8758	-1.95483	0.919849	-0.847957	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	25.9311
9.10095	-12.9501	-2.03752	0.85583	-0.865872	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	3.37123
8.90758	-13.0853	-2.55571	0.734123	-0.969497	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	20.0435
8.79005	-13.1456	-2.5655	0.669395	-0.984895	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	1.8119
8.61881	-13.2067	-2.67968	0.550572	-1.07159	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	8.87352
8.47187	-13.2577	-2.70029	0.476003	-1.08626	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	1.52866
8.29369	-13.3258	-2.9304	0.395971	-1.11239	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	1.40526
8.13027	-13.3604	-2.92694	0.320367	-1.12544	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	1.06337
7.97243	-13.3593	-2.92011	0.215009	-1.1806	7.88931	-13.1791	7.9	-13.25	-2.72673	0	3.57613
7.80402	-13.366	-2.91672	0.136323	-1.19278	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.927659
7.63509	-13.3573	-2.98356	0.0483479	-1.21949	7.52542	-13.1457	7.6	-13.25	-2.72991	0	1.34438
7.46507	-13.3409	-2.9754	-0.0301049	-1.22958	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.624067
7.25452	-13.2854	-3.42944	-0.14166	-1.28595	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	6.02421
7.06442	-13.2382	-3.4306	-0.220662	-1.2932	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.324497
6.9532	-13.2323	-2.71673	-0.260329	-1.24853	6.90569	-13.1515	6.9	-13.15	-2.72312	0	7.50857
6.80048	-13.1783	-2.74977	-0.333351	-1.25112	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.33221
6.66084	-13.1864	-2.55633	-0.346359	-1.19185	6.69426	-13.3705	6.6	-13.15	-3.00475	0	5.77486
6.5323	-13.1354	-2.59717	-0.405073	-1.18959	6.42749	-13.1436	6.45	-13.15	-3.00472	0	0.536081
6.4069	-13.1061	-2.51501	-0.441065	-1.16147	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	1.33984
6.29137	-13.0481	-2.52907	-0.498451	-1.16019	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.0830496
6.14257	-13.0073	-2.55443	-0.52632	-1.11816	6.162	-13.1569	6.1	-13	-2.72732	0.909111	2.61319
6.01793	-12.9308	-2.57716	-0.586525	-1.11595	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.213924
5.85434	-12.8815	-2.61401	-0.596093	-1.05333	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	5.11483
5.73297	-12.7998	-2.63438	-0.649541	-1.04808	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	0.422495
5.5671	-12.7232	-2.85887	-0.665958	-0.999431	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	3.201
5.4472	-12.6274	-2.85472	-0.718575	-0.997266	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.0431334
5.3162	-12.5253	-2.93829	-0.760887	-0.982703	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.331697
5.19827	-12.4136	-2.95107	-0.810547	-0.977401	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0.354577
5.07788	-12.3422	-2.73307	-0.823514	-0.928268	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	3.46939
4.97689	-12.2281	-2.74005	-0.874039	-0.927379	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.0286711
4.84125	-12.0983	-3.07121	-0.902519	-0.900321	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.87193
4.7404	-11.9627	-3.07057	-0.952697	-0.901108	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.00773484
4.69813	-11.8525	-2.49612	-1.02416	-0.926837	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	4.25473
4.63327	-11.7383	-2.48252	-1.07552	-0.928049	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0957905
4.57799	-11.5999	-2.61405	-1.14055	-0.9462	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.648027
4.52148	-11.4646	-2.6183	-1.19418	-0.947871	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0443823
4.47216	-11.2464	-3.30673	-1.28063	-0.992157	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	7.38646
4.4259	-11.0716	-3.30504	-1.33576	-0.993091	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.0150013
4.4372	-10.9747	-2.31822	-1.41815	-1.03116	4.46178	-10.9843	4.45	-10.95	0	1.81804	11.6285
4.42333	-10.8523	-2.31001	-1.47529	-1.03209	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0368645
4.43786	-10.7585	-2.04307	-1.54921	-1.05634	4.60972	-11.1274	4.45	-10.75	0	1.81614	3.16661
4.43825	-10.6442	-2.04731	-1.60745	-1.05635	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.00489028
4.43728	-10.4381	-2.98978	-1.6533	-1.03903	4.43099	-10.4242	4.45	-10.45	0	3.6396	10.3832
4.45394	-10.2697	-3.00094	-1.70992	-1.03824	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.0364233
4.4981	-10.1095	-2.89855	-1.78818	-1.06853	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.995813
4.53732	-9.95389	-2.9038	-1.84731	-1.06915	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.0152162
4.59412	-9.77625	-3.20698	-1.90587	-1.07595	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.17488
4.65161	-9.63017	-3.19728	-1.96027	-1.07654	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.0296647
4.69903	-9.52373	-2.70653	-2.01908	-1.07761	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.41077
4.76828	-9.40052	-2.68014	-2.07971	-1.07892	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.187541
4.82964	-9.26383	-2.86207	-2.11617	-1.05268	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	1.51237
4.90977	-9.14693	-2.86416	-2.17097	-1.05519	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.0586382
5.00128	-8.97151	-3.24551	-2.19802	-1.00769	5.03379	-9.03255	5	-9	0.908384	2.72514	5.48479
5.10695	-8.8299	-3.22845	-2.25196	-1.00577	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.109894
5.18068	-8.74544	-2.8179	-2.30346	-0.998896	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	2.10017
5.28665	-8.63534	-2.80447	-2.35873	-0.999064	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.0397606
5.35839	-8.51145	-2.75504	-2.37294	-0.938761	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	5.7545
5.46508	-8.40172	-2.75687	-2.42027	-0.934558	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.122901
5.57394	-8.28132	-2.83071	-2.44956	-0.902149	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	1.76323
5.69154	-8.18108	-2.8197	-2.49616	-0.899234	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.0856719
5.79307	-8.08303	-2.71652	-2.52306	-0.865653	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	1.94547
5.90488	-7.98865	-2.68971	-2.56283	-0.858401	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.512997
5.98398	-7.90538	-2.42429	-2.57925	-0.814091	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	3.73219
6.08911	-7.82399	-2.42476	-2.61581	-0.80671	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.389473
6.18537	-7.67533	-2.4689	-2.58072	-0.699068	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	18.818
6.2897	-7.58386	-2.49069	-2.60581	-0.687013	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	1.13476
6.45365	-7.45867	-2.91629	-2.62044	-0.658841	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	3.23319
6.58282	-7.36337	-2.92893	-2.64493	-0.648253	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.780621
6.70533	-7.27099	-2.84117	-2.65701	-0.617893	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	1.11777
6.8313	-7.19008	-2.81314	-2.68291	-0.611274	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.455559
6.95882	-7.10023	-2.76916	-2.69118	-0.578275	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	1.29523
7.08834	-7.02428	-2.77614	-2.71501	-0.571345	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.383531
7.18512	-6.90539	-2.53032	-2.67776	-0.48114	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	10.4906
7.29797	-6.8306	-2.52774	-2.69448	-0.472919	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.551244
7.39245	-6.72464	-2.35214	-2.66516	-0.401095	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	7.38867
7.49495	-6.65139	-2.35644	-2.67651	-0.39204	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.728954
7.66546	-6.5644	-2.81618	-2.69844	-0.395252	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	2.49793
7.79548	-6.49127	-2.80146	-2.71374	-0.389987	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.24059
7.88768	-6.43285	-2.43637	-2.71709	-0.365557	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.99582
8.00174	-6.37266	-2.42366	-2.73232	-0.361685	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.151692
8.12039	-6.29868	-2.4211	-2.731	-0.335202	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.952066
8.23813	-6.23831	-2.43886	-2.74342	-0.329653	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.394349
8.41786	-6.10784	-2.94876	-2.71161	-0.268823	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	7.39953
8.55829	-6.03161	-2.96035	-2.71908	-0.262121	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.417704
8.67128	-5.90581	-2.75842	-2.66193	-0.169903	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	8.51504
8.79459	-5.82653	-2.75515	-2.66351	-0.163297	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.369524
8.95816	-5.71253	-3.02042	-2.64452	-0.127908	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	2.15286
9.09363	-5.62381	-3.02246	-2.64384	-0.121146	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.402051
9.20147	-5.5064	-2.80266	-2.59936	-0.0544334	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	5.05088
9.31618	-5.41544	-2.79014	-2.59276	-0.0465116	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.61109
9.42084	-5.33735	-2.62801	-2.58662	-0.0363393	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.728932
9.52763	-5.25639	-2.59054	-2.58301	-0.032444	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.433952
9.60621	-5.16104	-2.24626	-2.54077	0.0284577	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	6.85748
9.69354	-5.07874	-2.25756	-2.52923	0.0373035	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.887612
9.81546	-4.93991	-2.54267	-2.48435	0.0915004	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	5.31984
9.91298	-4.84425	-2.54925	-2.47066	0.0992416	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.582852
10.0233	-4.7097	-2.66871	-2.42732	0.148264	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	3.08933
10.1216	-4.60582	-2.66724	-2.41194	0.154625	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.337879
10.2939	-4.48733	-3.1423	-2.43125	0.117234	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	4.07772
10.411	-4.36969	-3.1223	-2.41854	0.122429	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.264657
10.4345	-4.22596	-2.51328	-2.31599	0.250607	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	18.8547
10.5149	-4.11771	-2.50906	-2.29546	0.256345	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.287551
10.6334	-3.98896	-2.79203	-2.28779	0.245775	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.29861
10.7181	-3.86785	-2.77492	-2.26695	0.251853	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.343276
10.8134	-3.71923	-2.91414	-2.23613	0.271652	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	1.08639
10.9012	-3.58732	-2.91755	-2.21533	0.276802	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.218248
10.9557	-3.42537	-2.9386	-2.15004	0.343997	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	5.07506
11.0184	-3.29566	-2.93326	-2.12424	0.351254	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.466303
11.1295	-3.16299	-3.08237	-2.13804	0.30335	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	4.03147
11.2066	-3.02033	-3.04596	-2.11677	0.306748	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.329601
11.2435	-2.89833	-2.71641	-2.07059	0.346271	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.93448
11.3042	-2.76403	-2.71263	-2.04687	0.350173	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.139711
11.2492	-2.61406	-2.30294	-1.90777	0.517594	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	42.7039
11.2625	-2.49901	-2.29683	-1.87034	0.527048	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.908088
11.322	-2.3281	-2.64267	-1.84922	0.514321	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	2.23628
11.3409	-2.18467	-2.63276	-1.81128	0.522457	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.567851
11.3868	-2.02587	-2.77107	-1.79795	0.498529	11.1623	-1.9797	11.3	-2	0.909855	2.72956	1.86695
11.4067	-1.87439	-2.77249	-1.76396	0.504162	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.246261
